videoId,timestamp,comments_1,likes_1,views_1,comments_2,likes_2,views_2,comments_3,likes_3,views_3,comments_4,likes_4,views_4,comments_5,likes_5,views_5,comments_6,likes_6,views_6,comments_7,likes_7,views_7,comments_8,likes_8,views_8,comments_9,likes_9,views_9,comments_10,likes_10,views_10,comments_11,likes_11,views_11,comments_12,likes_12,views_12,comments_13,likes_13,views_13,comments_14,likes_14,views_14,comments_15,likes_15,views_15,comments_16,likes_16,views_16,comments_17,likes_17,views_17,comments_18,likes_18,views_18,comments_19,likes_19,views_19,comments_20,likes_20,views_20,comments_21,likes_21,views_21,comments_22,likes_22,views_22,comments_23,likes_23,views_23,comments_24,likes_24,views_24,views_192
b91vrgVY-ZQ,1534786134,"3742303,0","3749984,781524927","3758389,6469089673","3768257,242017663","3777840,409383954","3786965,481017192","3795317,872928177","3803850,4696132597","3812460,438961039","3819482,53133515","3830181,763438197","3838205,0025800904","3847818,2780888393","3858124,151486771","3870712,7647058824","3881222,045412419","3890603,4393016645","3900036,813235891","3908315,832669323","3915942,994361363","3924971,3621722846","3934557,5378953107","3946895,6196943973","3957217,947976879","3972058,4550843593","3983608,6602827176","3995774,3307086616","4009167,7786824573","4022943,352331606","4037286,8220689655","4057051,0451329593","4074420,9720883025","4091430,1741588158","4109530,3221177636","4125526,7051689285","4141153,0786844296","4157356,076186511","4171449,551791851","4182209,0079062544","4191846,6190879573","4201098,045342127","4209782,940155596","4217547,277324066","4224787,312076455","4233364,31986316","4242768,809920889","4253384,855172413","4262135,586555036","4275031,228022655","4287700,114829534","4299680,129780186","4312431,954419342","4324728,862200713","4340343,839276617","4358663,12888707","4377204,242812411","4396090,429503444","4410532,877134146","4428590,41295093","4443496,325092057","4454218,915589354","4465870,044315992","4479022,514285714","4486757,634146341","4491900,134526716","4492315,277438279","4499363,569592508","4508368,7703497065","4517373,971106905","4528325,560923812","4539868,909575853","4551444,085219881","16858,09312638581"
6_im_hGxGRk,1535151407,"256168,0","458026,75306289137","494881,9977882223","605272,9875311721","875862,1628230064","1077330,1940298507","1230689,2170963364","1309648,3554621849","1664770,7021393308","1805182,3115287314","1938002,8266563944","2027315,6705385428","2125868,5414285716","2216260,060558519","2291952,410744399","2369912,106354335","2480593,341310541","2598373,3086241707","2700226,6331231147","2807261,4760994264","2913522,9922351637","3026816,225030084","3123816,831101957","3205576,153846154","3266736,6451367782","3325352,1672686855","3378212,9681767956","3413999,4933171324","3448710,0374598643","3477229,0308012487","3506400,031884058","3540516,0095677995","3578915,747318236","3608638,5244755247","3632999,1115879826","3658818,279673872","3685844,7241740953","3710223,8372562206","3723273,7869742196","3735493,666878981","3755937,0627151052","3776644,6441016854","3801370,9198700595","3827266,4684975767","3854364,582089552","3882564,800465387","3905789,37133724","3938860,96963761","3966096,457724657","3991517,347569287","4018543,0464240904","4037886,4140140996","4061422,54361163","4079905,007783695","4095422,801243992","4112302,3793199556","4128857,791075752","4140993,5709123756","4152499,9405204463","4167953,4682274247","4189834,021419009","4205968,286514605","4221368,21237933","4241661,874616885","4262059,080052151","4283139,295154185","4312704,398978848","4340183,560490797","4375370,468849255","4406890,379734542","4440690,406847698","4471718,830368652","30171,29057591623"
nd-bwvNB7YA,1535496476,"189035,0","452049,2495867769","489829,0","499805,9971339239","655291,6667535175","817219,40174557","967531,0653266332","1101040,7524412775","1197985,1704935338","1267557,585207261","1336615,4896","1408162,3696","1471720,3346774194","1522250,1762854145","1571161,8307053943","1631678,4169079328","1675003,2635869565","1739830,660802252","1799690,4778325122","1862134,2172330096","1919895,8677184465","1973152,081412314","2042751,8273650454","2105239,6072295657","2185640,0519983685","2263685,3211663947","2365131,2647058824","2446230,4081916967","2507113,948891032","2558515,4918032787","2612544,022754491","2649888,678423896","2686525,0274099885","2712326,2817653893","2732724,2683802685","2756404,6947839046","2776283,609300304","2794315,4567447263","2809336,26","2826529,6403530897","2841766,625","2857286,991498616","2872010,834914986","2888120,4576694784","2903162,8611846124","2925171,0028495826","2940130,342492013","2964016,428507696","3008259,938705416","3053926,2002642006","3107958,3324411134","3163927,7421852597","3224850,864680636","3266922,0588235296","3306459,407323175","3346983,1676371437","3377071,1422594143","3395236,1714411634","3410600,2311749193","3428684,6204159823","3441656,3803638862","3454888,9433962265","3468348,1816767165","3478829,56662128","3494207,5348239527","3517097,390691114","3545280,229276407","3569670,6107580573","3600654,998161765","3630741,8207568047","3658024,2283691084","3682300,7490452807","16714,136582017843"
bFZdU9dr4OM,1535838449,"97559,0","183499,2554136591","237336,73492636843","502025,9339963834","643662,7758793969","805568,7055276382","933837,7400990098","1053667,8056556694","1177269,567867036","1245903,6948383437","1347300,6515565265","1401717,9537872574","1496146,5269959792","1570237,0627595754","1625288,654822335","1682250,1468303683","1735944,3588073165","1791928,7991452992","1866067,2606837607","1952509,0944778854","2030727,3619471344","2122113,3476202996","2205713,6358444383","2286214,5994962216","2390577,841432225","2465482,7007672633","2543342,2135289325","2607972,3519746326","2653573,9972059946","2698198,6352552706","2731642,987188132","2775149,4200288183","2801876,326791809","2837595,268771331","2863614,357123835","2887140,4344998454","2908421,4855994643","2928226,686184622","2941163,881433632","2950934,264400378","2960616,700661001","2963328,468332929","2984855,9616597914","3002942,4725603247","3021472,1330343797","3036876,3866666667","3062092,3866666667","3080243,554779295","3101489,069627507","3115344,5044305874","3126892,6484848484","3140143,670574443","3150562,193062269","3160651,4043869516","3169391,0566037735","3175136,670677209","3180472,367812181","3184504,373302588","3190290,6750392467","3193460,363431151","3196826,024504084","3200543,739169675","3205425,2491649967","3208351,2811299716","3210555,171602032","3213191,8978622328","3216918,0711729624","3220891,669582505","3223732,226055379","3226889,375397186","3230021,8193343896","3233045,3500810373","11791,975009466112"
q0OK-zHnvnA,1536270289,"71610,0","137225,03036437248","181464,66383744855","215419,29346707818","358636,48239534243","452608,89808917197","542048,7679882526","596433,7845474613","664125,1077568134","714287,7308707124","759552,3986567522","792047,8796791444","818248,7580982236","845117,0966562174","861553,6119359534","883622,9900700934","904010,8432355047","914815,9971367215","953514,6282722513","985876,9559164733","1010410,2678762006","1038056,7467532468","1054966,7763157894","1071876,2083682008","1095518,4797647872","1120069,3383537654","1131519,0","1131519,0","1131519,0","1131578,6217277488","1135963,0","1135963,0","1138257,6366158114","1227272,7274600721","1382682,3101494075","1401979,0","1471775,62170767","1524854,2989801397","1547478,6298096394","1579163,3185595567","1591213,3918741809","1616358,6605504588","1641811,7571801567","1677092,581550802","1697893,2030886398","1699708,8155278189","1773132,149280047","1814461,299326668","1839188,2182741116","1871423,7512690355","1908328,391155492","1937571,7086925288","1980924,35442588","2022955,922147174","2038097,769398312","2056901,7952533434","2072889,519693365","2114412,7552207243","2128551,989793378","2157243,535756155","2177430,0112179485","2180570,1029583043","2185885,8528727996","2208576,7080152673","2239907,2826729747","2272912,7119709793","2313964,232299861","2343395,606663582","2350682,135652174","2361631,7241862095","2379103,7577878893","2397450,9336283184","10253,628837843984"
tBEBc4KQVsU,1536702330,"66630,0","141169,84597832288","193509,5343800758","238389,96303448276","324225,88027586206","474152,4436314363","632922,1997289973","757123,1877266387","896153,2635914333","964576,9868204283","1030171,2379542396","1094304,8474114442","1141437,3814713897","1178632,6343997812","1205545,0359413202","1239077,8476772616","1273692,6778357595","1330120,9994321407","1391441,9166666667","1438842,896951713","1495119,2390072835","1544524,620294599","1597393,5625481633","1651850,3824813769","1719723,2482460875","1771672,7565374211","1885917,366877637","1956938,379535865","2021585,4679802957","2084113,0883291948","2122088,6895652176","2161521,211304348","2203549,5457159285","2230618,9523305083","2252921,7064150944","2265069,329056604","2280993,4532274767","2294845,4380393513","2305884,3956262427","2318335,267311988","2331613,003723008","2346878,494117647","2361129,6108299596","2379712,8073908174","2393533,647944101","2407783,9616735866","2425489,9840679765","2441360,341156545","2456771,6162593756","2476208,2009266033","2495642,1297532655","2518898,3447905476","2536823,9149843617","2557770,734458941","2576395,139677667","2595388,2533172495","2611305,9855247284","2623744,452088452","2632859,4398034397","2638563,027930403","2645477,038919414","2649794,04208217","2653464,0460710013","2657135,4440800264","2661114,0770411296","2666761,2757462687","2672746,177649898","2677540,256185156","2684046,1985519356","2690159,121416033","2698566,638917579","2706176,5919342","9476,495106922797"
qAW6CE7_bFM,1536957978,"105840,0","211016,49015802605","275311,78551609325","319662,8238384956","468091,0912874584","618832,0","722333,2185215272","787409,0825119684","846885,9447332422","898730,594251902","953896,6091954024","1002070,4033086138","1038738,7350676932","1065315,5326944757","1113440,8997214485","1148223,5958702066","1167088,3226164079","1196540,0717415116","1234768,9142857143","1279617,3506781068","1333733,338501292","1404884,9843956626","1478906,99804633","1563826,2201834861","1635025,060879697","1683659,7002404488","1755886,4846131722","1794127,6551724137","1830902,0","1876757,898989899","1902184,0042152244","1919311,613940256","1948246,3699515348","1981525,0111016226","2004743,044428937","2035571,237031868","2059021,1450525748","2082262,8185591463","2109255,6085683876","2125217,9297038587","2142637,3018867923","2162450,060348403","2178702,320821236","2194499,5406976743","2215998,440379404","2233912,2944312794","2262664,0832218355","2314191,7191251","2371414,1717825965","2437613,599565925","2488804,322394934","2536009,577723709","2578166,7749360614","2618625,52971655","2647167,789184953","2676228,22188196","2707180,342384387","2732421,5133470227","2756421,182672234","2774188,6881751823","2784992,8910547397","2796075,811811371","2817362,779383634","2826260,740872907","2837698,326742627","2859159,2796476167","2876152,5589088798","2895175,82618092","2911224,1929450757","2922683,4597839136","2945255,220857143","2965895,76509901","11260,21299836155"
UlUcwJc5nBs,1537389591,"110680,0","261547,16954815443","443446,6392129826","625346,1088778108","807245,5785426389","989145,0482074672","1171044,5178722953","1322039,8766556291","1452662,2616434293","1571707,8555217271","1696998,594488189","1833733,0069573284","1910933,4707792208","1979890,8020713464","2018192,9406867847","2050312,6829997012","2069658,5798370058","2105115,3280205657","2117459,6110966397","2119196,0","2119196,0","2168985,197035207","2216884,358892439","2262953,6074498566","2312162,725678733","2381955,197905182","2444967,005244755","2577075,7779831043","2713264,1158323633","2790053,8256180957","2840589,546173308","2918203,3528803927","2982397,85094996","3037887,818130789","3078493,1428571427","3123275,7126377854","3146690,4197530863","3179368,7076355377","3206445,0468645394","3224032,4526051474","3248416,404199475","3261483,7669172934","3277940,7503313012","3310455,9338577045","3331575,505249344","3348331,2262079064","3376817,723571594","3399537,1957273013","3412863,480431433","3421848,5248476323","3454720,254805438","3481702,677951575","3525692,564388258","3557643,3510815306","3577480,9565217393","3607316,8799313894","3653167,2000989364","3689055,896611427","3724645,1977415965","3750755,788422706","3771328,3708772715","3775205,3321816386","3812087,563178677","3830340,0588058806","3839793,3633123115","3853772,350230415","3871206,6654085675","3889831,9275058885","3907097,0413504317","3927645,9384858045","3956133,1982378853","3974508,5286343615","11072,714795008913"
P4qWhSZ7_WA,1537569861,"92000,0","172620,40640530095","218571,59359469905","255216,69026548672","290936,61718542164","458198,2293163075","660812,4895862261","757961,8705882353","902849,2942459777","1000578,6941870261","1075507,6098376312","1103058,6127029608","1272262,750615932","1348031,0605042018","1367636,1128107074","1424061,638623327","1481777,3200667966","1533106,285915493","1587237,2664670658","1646539,184181416","1714142,5249031545","1776448,8794779228","1843423,725895648","1904512,064438567","1993758,4300822562","2052808,9900990098","2134670,987788691","2169076,1217636503","2213676,993335042","2238987,241091954","2268105,092692636","2309896,247854356","2351234,274970964","2403098,8922425206","2434984,9414965985","2473781,455448525","2504137,019712307","2534390,9682625066","2565698,7109974422","2591571,915520629","2604744,8035363457","2631158,4611260053","2663490,9008042896","2700559,160180485","2725596,111111111","2771919,4149419484","2810045,1361256544","2839920,0655021835","2882785,974446786","2912241,929765013","2941578,1807735427","2964545,2181818183","2994644,165217391","3028923,4867096776","3061677,324733096","3087477,090725297","3139715,756381097","3157978,9229603433","3169238,3916581892","3181080,1276041665","3203884,8151041665","3214113,5994449584","3227738,398465473","3242021,1337508387","3255098,0281551","3264513,277833002","3273145,6471873294","3285110,58438012","3294707,7286585364","3303880,0332326284","3317913,59623373","3333551,0080671185","9478,709461611978"
RywkkwO78m8,1537649322,"107646,0","194927,43053645117","249301,7579564489","287251,47049044055","540290,3838940982","648590,4574318628","756123,6961401588","835116,7813254629","902075,6222162597","989474,4325966851","1056609,162893429","1144571,1933314654","1200141,693505633","1263877,9988035415","1317427,5863699582","1363881,7873781149","1403531,51652221","1443296,8899204244","1467397,7917771884","1523657,6118063112","1573592,1536772777","1635722,4745623632","1686301,844813278","1749375,605248146","1813180,601884253","1866825,0740534521","1954626,313459268","2003569,2831618842","2048765,4366197183","2078218,957746479","2108908,0288021537","2146576,651793047","2183299,5995712243","2214601,076464983","2239857,8920487524","2252109,4863204914","2260187,1337287677","2279122,690225564","2286730,9259052924","2295577,7668433003","2307339,22495803","2320403,3507136614","2332467,3957245834","2338783,2793934876","2347136,4642058164","2360669,3801874164","2372716,8272279934","2379761,3324220884","2399354,9904734413","2415243,657174151","2430808,282623866","2444889,2316817865","2471331,968795007","2492270,903024484","2520107,0660752524","2550763,0126477866","2574005,6775210085","2595398,702348277","2600869,1477398016","2615481,7795320526","2625206,2096056924","2633379,039938556","2642358,544970729","2645366,3865110246","2652732,791086351","2657664,2145236507","2667285,6524573723","2674222,2416254804","2683850,6924250126","2693532,441281139","2701773,721295855","2712503,7507109004","32858,4628975265"
wDqJZ_2ZA3A,1538171802,"175820,0","307790,04991680535","381432,9398907104","432255,8907103825","468042,73316568875","581475,0977422907","699718,8791118421","808333,9361702128","889114,8827797935","968673,5444743935","1030783,7212340189","1091466,6333994896","1157599,3692393114","1263619,1578947369","1326069,5161290322","1381896,9969721993","1431495,441014333","1510156,2536106296","1610129,6097946288","1719453,6951965066","1821268,5763025654","1927429,6137303556","2033281,4104912572","2185788,6489391797","2318949,04158634","2419908,4017733443","2499417,3879703535","2602209,4555281037","2683995,868137378","2752586,605519933","2830105,58937583","2880230,81848929","2949953,220852018","3009857,730713246","3078709,3159549385","3118647,750216076","3189398,2838832834","3241967,1932885908","3285056,831483645","3302305,118918919","3347357,97467553","3412052,1798612773","3471790,323202171","3537872,0151640475","3602430,6852659113","3677460,5849931785","3751113,850027518","3840241,9705240177","3922190,4569420037","3979032,5207246775","4038279,8153564897","4086967,442035029","4145472,753328113","4210803,425353589","4273814,723021583","4333628,304612706","4359796,80864373","4379770,69034749","4423823,402720528","4471527,820765335","4523132,0380434785","4528328,15423489","4532903,849551415","4578885,077350625","4628667,226198515","4671232,13024453","4697844,371166524","4725060,46055146","4758970,304114009","4800032,261892839","4847962,557336004","4885256,057293109","16227,782228490832"
GUWGsIVEMSQ,1538685865,"259785,0","481696,67261741275","484224,0","713167,2259855636","1140031,5486725664","1431253,433769187","1750237,7026443605","1952595,5127071822","2148380,085657932","2258714,5996588003","2376867,0507533704","2506924,0","2592772,094449047","2678911,340587903","2776455,52","2810016,642605634","2860204,849242223","2906384,757031878","2957537,4246461284","3037627,5639382466","3117997,7481540083","3202020,455639519","3296353,739346984","3376602,5535714286","3441990,2573426575","3500161,924867413","3590240,4398742467","3661495,5575293796","3727699,5353733855","3796650,3938730853","3852601,378555799","3903410,83625","3934959,1267605633","3966621,0948487325","3995841,6049382715","4017834,0463012243","4034192,0201141615","4051586,926770708","4075607,2626055796","4097489,4810548653","4111287,58400927","4129357,881807082","4147378,0577648766","4171074,7993883793","4209462,851282051","4235301,620512821","4266749,056497175","4296323,053811659","4320819,45798205","4348727,925106383","4382892,6947651","4411535,016566696","4453189,364456981","4509425,422917243","4561502,373481247","4615054,899220156","4660392,440246724","4721659,697581792","4776590,647106765","4818312,367808865","4848872,914024854","4894278,752025361","4942788,572315035","4976731,519979639","5006052,890216338","5039610,809010774","5058899,391684902","5095108,144420131","5140689,041948579","5175722,563020544","5236737,130597015","5283310,954142012","25865,25581395349"
9GD6hbqu2oM,1539118340,"237924,0","447373,5717048908","453233,47990019404","453268,0","844936,9128262077","1180107,4009846826","1482646,970378497","1693273,2263730136","1957323,9691714835","2151278,387726639","2318526,919133772","2494918,887709497","2689663,979994443","2951041,806949807","3057733,636514065","3188928,3211845104","3348502,9128798065","3539227,1977005047","3765722,830966685","3826811,447711512","4032273,3883277215","4326239,132897603","4617292,518041958","4877886,047473626","5243773,856131407","5390478,222222222","5763027,568301468","6054832,175363558","6346911,645822102","6487382,517901748","6792733,964967246","6988611,4605079545","7183316,628594683","7337935,553400869","7464792,59085963","7598193,907769703","7672893,322865554","7730061,108361364","7773959,432946146","7810601,853577371","7854255,3940520445","7908771,1989022475","7962574,306648576","8026648,0042964555","8120627,005033557","8182546,341256367","8274579,866911557","8352600,445615356","8414341,706152434","8500413,61754386","8580863,996254683","8676299,35377731","8792177,398192601","8915242,742571255","9034851,154714143","9130783,414844649","9251765,059334844","9359369,41873805","9448005,614963504","9504760,781609196","9541291,041554237","9578849,107142856","9617127,710462939","9627443,916747337","9640127,43382353","9656453,535522066","9672910,959086584","9696095,444444444","9717341,791564148","9743753,334814815","9783538,628751501","9823189,194751043","24179,89771167048"
Gz3yak1cl-8,1539384578,"172170,0","336514,6666666667","457714,6666666666","469700,7207306947","625178,2807840972","880462,5030606566","1139091,6541475276","1310639,776276682","1432129,1305908337","1569042,1355555556","1703593,4688888888","1812212,0375034218","1952393,0167566033","2091477,297765363","2166747,794709286","2230052,550958904","2270400,526938239","2376184,70565046","2483523,7","2551842,2114635506","2601497,1365079363","2690111,124936516","2754224,5835449467","2845427,3570046974","2901194,731043257","2999604,807379135","3064158,3428139184","3117659,5695897024","3156564,9178046216","3195396,582464054","3293736,2469280283","3348659,674033149","3421962,9535519127","3465751,571621257","3507444,167717183","3558830,575671853","3585418,4489958244","3611081,602704315","3633241,1557397638","3647697,22205476","3678793,380697051","3712030,4080428956","3752402,490616622","3799143,914073651","3827855,7441048035","3888148,0764245205","3939352,3827092513","3991230,3602941176","4035151,989373923","4079275,907407407","4121905,731968811","4154530,752300242","4204579,985345997","4229170,310651737","4276745,05070499","4315492,158215011","4346019,868814729","4381571,483794932","4404193,019015369","4425256,136363637","4439055,820092261","4448327,927868852","4453845,885964912","4462424,911534155","4478104,399941572","4487772,953409091","4504082,950511027","4513627,737075801","4523371,810120596","4547479,411114109","4556146,651772846","4578238,710295728","17393,37254901961"
f0M64XpmTz8,1539985914,"253980,0","464537,8396252411","466234,0","466234,0","724528,2950730915","1043022,185550082","1273900,8876033057","1519513,9277310926","1649730,5849931787","1769335,5038781164","1910902,9983337962","2025157,1396877568","2115001,0174114914","2296160,2100296575","2383028,2621253408","2480989,0260488074","2543954,1350750416","2639312,4844617094","2740092,473937677","2847135,966508439","2919633,1725958865","3022183,265948633","3142565,0234113713","3268859,9056341937","3396076,8898305083","3498252,1098049693","3593247,56185995","3694971,799043062","3773973,8389694043","3814727,359528487","3907192,871089536","3968727,3059028788","4013679,990669155","4090515,602592388","4144613,4058175655","4200421,044236761","4255275,288409703","4300870,450325502","4335708,454943851","4362056,655845942","4387758,206219313","4420480,232960894","4460276,093696763","4507567,291344874","4547661,991744341","4589885,131152049","4626743,571106095","4657048,659310345","4676771,693793103","4704909,882049814","4732467,8934056","4759366,070320579","4781292,304025424","4803408,087923729","4829821,401751388","4854500,348647125","4876318,618367347","4901107,973302229","4913373,968680089","4931107,990291262","4939650,2669772","4951936,513606276","4961060,492851363","4969081,306153846","4977967,337868481","4986826,3526244955","4993945,977855109","5005903,899716178","5016750,694513716","5028666,973749381","5039329,795811518","5049215,94679514","21322,37293729373"
uE6gud1voDs,1540328139,"238806,0","484055,0","484055,0","484055,0","641558,9056708161","696782,4393224104","851472,6953296703","1106898,021515435","1439178,8934314528","1894790,8978021978","2006379,0296703298","2103659,709522464","2194308,2816704037","2249244,2224448896","2317380,8127877237","2369393,9074168797","2396607,7627965044","2439731,3583021224","2512799,8406226835","2574549,500730638","2643759,667605634","2670472,782608696","2717472,7089446285","2791367,266445812","2852205,883030078","2906336,220943186","2984907,0566442953","3034923,3787919465","3098447,0770071","3165608,510783201","3202264,547096416","3270013,0457142857","3331319,822413282","3396189,8917260007","3438768,7334703663","3475403,010343998","3519653,1038214406","3552316,383968972","3581869,4826498423","3610268,509671993","3619987,152298069","3656987,727272727","3681938,231600467","3716185,2189252335","3732198,3529986963","3769884,861111111","3811740,949412611","3863712,360852925","3907803,546857773","3943660,1043622307","3999495,9704142013","4061418,7756012892","4163770,176543516","4336834,233463035","4434138,659953524","4544713,408210689","4630006,710482529","4717872,646093967","4777057,859759949","4808506,164747121","4845708,1992966","4885198,56218089","4921580,750141004","4953400,976701085","4983801,841463415","5011980,943508962","5057490,983990852","5106943,841776544","5156866,338422392","5197457,611031723","5246443,162610323","5301832,366400945","23919,650305047144"
qZNxvnQv0h4,1540590529,"227507,0","477548,0","477548,0","477548,0","1233253,9045492604","1737451,0114589157","2064876,079347826","2459483,465354767","2754337,81931378","3020231,1123690913","3221450,5979040265","3415978,964912281","3535936,8596491227","3765942,584315876","3948531,688315293","4074615,3799114553","4175854,804730473","4342065,573476703","4517078,382254465","4682873,049261084","4859113,782608695","5023428,791666667","5185824,374010374","5401169,633657858","5571342,719471947","5744739,018302829","5865122,999706659","6003899,418574059","6091490,739281576","6185618,969912906","6278763,574043261","6363222,032623721","6435362,135172414","6517474,517941586","6591986,231651376","6644145,548679648","6704579,461935093","6751388,506727596","6800357,94347946","6839895,779674166","6892834,872328615","6953636,644630404","7063269,827191513","7177669,485900217","7302051,162083936","7419489,682265355","7562658,255833104","7699513,448771058","7802802,295119838","7903731,366435506","8006979,862022951","8074076,107419077","8134153,670682731","8186217,239361702","8226825,255525607","8266094,501059643","8312134,26874536","8345880,2357251905","8376105,276975584","8400209,204460967","8424299,747440273","8449223,296928328","8470139,6097496","8487409,428500373","8503539,147475753","8515684,699911216","8538893,103317296","8562485,911623195","8578099,941448383","8602822,899845917","8636950,97201087","8659291,56521739","62109,84836933503"
xBP9EUQIkNs,1540759604,"273060,0","479287,435826663","480605,0","687315,584397557","1251989,810144124","1676773,1718921892","2042044,7316801338","2359430,5596330273","2647489,814894765","2916662,0055248616","3111835,880866426","3262802,1404043203","3390060,5570615344","3543161,134072022","3648688,3058103975","3746400,0181405894","3832961,8228412257","3930591,321419045","4002732,0325042396","4126772,5657327585","4209647,751854905","4275356,691956646","4375497,492872807","4511236,42033714","4598972,426048565","4719242,69213732","4887747,817103448","5036516,36925744","5172140,63211058","5278823,562551553","5390032,842592592","5500477,342639594","5576832,931053352","5639466,934372436","5677256,223489445","5711980,804901723","5741339,022988506","5773497,959578208","5795197,332807156","5809205,221099888","5833582,983202687","5850433,921389918","5876002,237732253","5920782,24","5956710,228303598","5990088,176932827","6018567,947124557","6053128,046895641","6088354,895765472","6123131,996770721","6152666,35839903","6207584,089168766","6278807,10851872","6332755,345089528","6384287,668693009","6435701,594137542","6484331,447015834","6513913,327102804","6540994,488388135","6562707,073394495","6574721,466067048","6584580,305722415","6595076,048192771","6605649,111876076","6613828,165474339","6623014,330574815","6633679,772183099","6649378,171953857","6661007,717291372","6673787,844589816","6691260,232551944","6708578,718506998","25548,444444444445"
nywT2SenPIo,1541191817,"261702,0","493019,81936533767","498610,0","498610,0","1106502,003325021","1774062,40846619","2372949,8466019416","2753864,197353914","2892613,552301255","3293156,9162699524","3531067,16744059","3705030,0502869636","3857417,7734375","3993362,899235777","4089692,4959954233","4207019,561275151","4279465,154014799","4376270,063007561","4518226,822757112","4646867,848252345","4767980,763018066","4872178,395990703","5022680,790865385","5166456,089380779","5330343,803487407","5456083,403230222","5560967,5287579885","5661114,484490804","5746576,77948403","5840759,029552917","5948688,811671835","6017699,563106796","6099442,205874204","6162459,92564953","6229523,8213495575","6294840,954264524","6340338,142578125","6376314,754120879","6401503,18549747","6427720,552110818","6458523,178551987","6515848,489907081","6554045,150012337","6587387,201273533","6625723,313528592","6675656,433609212","6725818,983405667","6776847,6635220125","6809540,769213432","6844620,800934337","6868287,554113678","6892804,596491228","6911776,846194503","6942804,964587738","6982849,944002196","7031123,156573922","7088292,325782093","7160482,617044229","7220207,374570447","7256166,45466561","7293280,168286587","7319551,531319911","7346071,276284153","7367246,473426002","7383257,05950739","7399416,980689655","7425731,8538027415","7456267,257854821","7481497,749221625","7502549,956345999","7522630,701952724","7568975,6145940395","34852,85285966238"
gKVZz4kcuns,1541368297,"188368,0","351940,8155339806","451528,0689181768","457768,2666117518","896553,4552218241","1166959,4303448275","1411118,2315094857","1626725,2618648799","1825467,448332874","1979780,9743377483","2087213,244778613","2209167,901392758","2298210,487904322","2412479,8216216215","2468057,891119691","2530243,5071823206","2591221,407620614","2666350,7702152412","2750720,0197057277","2826153,361799032","2894441,9067328917","2953248,9161414085","3077552,624661247","3193789,799944429","3294681,0511679645","3386803,7436682438","3521249,708760621","3691735,037591937","3792493,033888732","3870013,6415094337","3901020,0915968656","3921965,5051903115","3946465,4544456643","3966972,030311535","3986601,4216406","4001331,3915053452","4012807,3678449257","4025583,9859320046","4035990,7310887626","4044619,349056604","4052415,183150183","4059082,8297213623","4072811,773628938","4086915,1298776935","4102837,227499344","4122569,9777836553","4140700,0080580176","4159023,572465873","4179659,594499865","4197457,802756244","4217543,76635514","4242580,384615385","4279256,091124261","4336323,168119552","4384855,078375827","4414535,800261952","4474966,598529761","4504233,412622805","4533278,111446693","4555612,926180651","4572071,248051353","4584910,210628771","4599598,238660697","4611931,947864945","4620263,427507448","4639136,741847826","4653600,0024539875","4672709,600293255","4690193,73557463","4712689,614029143","4740504,568784839","4761287,445039019","21035,48556581986"
